driver_id,vehicle_type,is_ev,status,rating,experience_months,home_zone_id,current_zone_id,daily_trip_target,battery_capacity_kwh,avg_daily_earnings,preferred_shift,join_date,city
DRV1354,Bike,False,active,4.7,37,Z100,Z162,18,,788,night,2021-01-01,Bangalore
DRV1355,Bike,False,active,4.3,12,Z108,Z127,29,,657,morning,2023-01-06,Bangalore
DRV1356,EV Bike,True,active,4.3,88,Z092,Z196,14,4.3,854,afternoon,2021-01-01,Bangalore
DRV1357,Auto,False,suspended,3.8,1,Z168,Z168,19,,1061,evening,2023-12-02,Bangalore
DRV1358,Auto,False,active,3.6,31,Z109,Z006,19,,992,evening,2021-06-15,Bangalore
DRV1359,Auto,False,active,4.6,1,Z197,Z154,18,,845,flexible,2023-12-02,Bangalore
DRV1360,Bike,False,active,3.8,5,Z045,Z121,21,,530,morning,2023-08-04,Bangalore
DRV1361,Bike,False,active,3.5,10,Z189,Z155,29,,706,flexible,2023-03-07,Bangalore
DRV1362,Auto,False,active,4.6,43,Z092,Z041,17,,1078,morning,2021-01-01,Bangalore
DRV1363,Bike,False,active,3.4,3,Z121,Z099,17,,604,flexible,2023-10-03,Bangalore
DRV1364,Auto,False,active,3.8,7,Z154,Z183,17,,807,afternoon,2023-06-05,Bangalore
DRV1365,Bike,False,inactive,4.4,3,Z094,Z094,27,,548,evening,2023-10-03,Bangalore
DRV1366,Bike,False,active,3.8,2,Z068,Z195,18,,648,afternoon,2023-11-02,Bangalore
DRV1367,Bike,False,inactive,4.3,2,Z054,Z054,23,,766,evening,2023-11-02,Bangalore
DRV1368,Auto,False,active,4.1,35,Z194,Z067,14,,1101,afternoon,2021-02-15,Bangalore
DRV1369,Auto,False,active,4.2,27,Z020,Z195,12,,995,morning,2021-10-13,Bangalore
DRV1370,EV Bike,True,active,3.9,7,Z079,Z184,22,3.5,578,afternoon,2023-06-05,Bangalore
DRV1371,Bike,False,active,3.6,15,Z037,Z156,24,,482,morning,2022-10-08,Bangalore
DRV1372,EV Bike,True,active,4.4,4,Z015,Z067,20,3.3,565,evening,2023-09-03,Bangalore
DRV1373,Bike,False,active,4.2,29,Z129,Z081,26,,508,evening,2021-08-14,Bangalore
DRV1374,EV Bike,True,active,4.5,4,Z102,Z004,15,2.9,826,morning,2023-09-03,Bangalore
DRV1375,Auto,False,active,3.9,9,Z045,Z092,17,,956,flexible,2023-04-06,Bangalore
DRV1376,EV Bike,True,inactive,4.0,6,Z135,Z135,15,3.8,668,afternoon,2023-07-05,Bangalore
DRV1377,Bike,False,active,4.0,4,Z156,Z137,17,,605,evening,2023-09-03,Bangalore
DRV1378,Bike,False,active,4.4,3,Z177,Z167,22,,598,morning,2023-10-03,Bangalore
DRV1379,EV Auto,True,active,4.0,72,Z197,Z049,12,2.6,1242,morning,2021-01-01,Bangalore
DRV1380,Auto,False,active,4.7,8,Z154,Z014,22,,872,morning,2023-05-06,Bangalore
DRV1381,Bike,False,active,3.7,3,Z155,Z151,21,,673,evening,2023-10-03,Bangalore
DRV1382,Auto,False,inactive,4.3,30,Z113,Z113,19,,1153,evening,2021-07-15,Bangalore
DRV1383,Auto,False,active,4.1,7,Z154,Z070,20,,871,evening,2023-06-05,Bangalore
DRV1384,Auto,False,suspended,3.6,3,Z154,Z154,15,,1073,evening,2023-10-03,Bangalore
DRV1385,Bike,False,active,4.7,9,Z047,Z125,15,,690,evening,2023-04-06,Bangalore
DRV1386,Bike,False,active,4.1,5,Z029,Z114,25,,584,night,2023-08-04,Bangalore
DRV1387,Bike,False,active,4.6,17,Z082,Z129,24,,520,evening,2022-08-09,Bangalore
DRV1388,Auto,False,inactive,3.8,32,Z188,Z188,15,,1228,night,2021-05-16,Bangalore
DRV1389,EV Bike,True,inactive,4.1,30,Z040,Z040,19,3.7,628,afternoon,2021-07-15,Bangalore
DRV1390,Auto,False,active,4.1,21,Z073,Z095,14,,1101,night,2022-04-11,Bangalore
DRV1391,Bike,False,active,4.1,17,Z199,Z107,15,,666,flexible,2022-08-09,Bangalore
DRV1392,Bike,False,active,4.0,2,Z197,Z071,15,,443,evening,2023-11-02,Bangalore
DRV1393,Bike,False,inactive,4.0,2,Z111,Z111,27,,515,evening,2023-11-02,Bangalore
DRV1394,EV Bike,True,active,3.8,7,Z070,Z028,14,3.9,679,flexible,2023-06-05,Bangalore
DRV1395,Auto,False,suspended,4.3,39,Z200,Z200,21,,1293,morning,2021-01-01,Bangalore
DRV1396,EV Auto,True,active,4.8,4,Z023,Z164,13,3.4,1159,afternoon,2023-09-03,Bangalore
DRV1397,Auto,False,inactive,3.8,26,Z195,Z195,12,,852,evening,2021-11-12,Bangalore
DRV1398,Auto,False,active,4.4,25,Z085,Z147,18,,1008,evening,2021-12-12,Bangalore
DRV1399,Bike,False,active,4.6,1,Z180,Z183,25,,634,evening,2023-12-02,Bangalore
DRV1400,Bike,False,active,4.1,5,Z100,Z086,21,,424,afternoon,2023-08-04,Bangalore
DRV1401,Auto,False,active,4.3,10,Z109,Z110,22,,971,night,2023-03-07,Bangalore
DRV1402,Bike,False,suspended,4.3,11,Z159,Z159,28,,642,night,2023-02-05,Bangalore
DRV1403,Auto,False,active,3.3,44,Z196,Z020,18,,1100,evening,2021-01-01,Bangalore
DRV1404,EV Bike,True,inactive,4.8,31,Z124,Z124,13,3.4,852,afternoon,2021-06-15,Bangalore
DRV1405,Auto,False,inactive,3.9,34,Z167,Z167,11,,841,evening,2021-03-17,Bangalore
DRV1406,Auto,False,active,4.7,51,Z111,Z006,19,,1088,evening,2021-01-01,Bangalore
DRV1407,Bike,False,active,4.8,30,Z039,Z067,22,,835,evening,2021-07-15,Bangalore
DRV1408,Auto,False,active,4.1,1,Z091,Z184,13,,1036,morning,2023-12-02,Bangalore
DRV1409,Bike,False,active,4.9,11,Z021,Z200,19,,541,afternoon,2023-02-05,Bangalore
DRV1410,Bike,False,active,3.9,19,Z073,Z042,28,,849,night,2022-06-10,Bangalore
DRV1411,Bike,False,inactive,4.4,15,Z032,Z032,27,,586,afternoon,2022-10-08,Bangalore
DRV1412,Bike,False,active,3.9,25,Z102,Z152,18,,613,flexible,2021-12-12,Bangalore
DRV1413,Auto,False,active,3.6,62,Z031,Z126,21,,1198,morning,2021-01-01,Bangalore
DRV1414,EV Auto,True,active,3.8,42,Z067,Z131,8,3.3,749,afternoon,2021-01-01,Bangalore
DRV1415,EV Auto,True,active,4.9,6,Z082,Z017,11,4.5,906,morning,2023-07-05,Bangalore
DRV1416,Auto,False,active,3.8,5,Z070,Z187,10,,907,morning,2023-08-04,Bangalore
DRV1417,Bike,False,active,4.6,15,Z125,Z196,16,,730,flexible,2022-10-08,Bangalore
DRV1418,Auto,False,active,4.4,17,Z040,Z108,12,,898,evening,2022-08-09,Bangalore
DRV1419,EV Bike,True,active,4.6,67,Z029,Z042,15,3.3,1076,afternoon,2021-01-01,Bangalore
DRV1420,EV Bike,True,active,3.5,19,Z018,Z085,12,4.3,848,morning,2022-06-10,Bangalore
DRV1421,Bike,False,active,4.1,31,Z040,Z026,15,,662,afternoon,2021-06-15,Bangalore
DRV1422,Bike,False,suspended,3.5,12,Z110,Z110,29,,840,night,2023-01-06,Bangalore
DRV1423,Bike,False,active,4.0,37,Z066,Z033,25,,894,flexible,2021-01-01,Bangalore
DRV1424,Auto,False,active,4.2,34,Z160,Z051,13,,1052,night,2021-03-17,Bangalore
DRV1425,Bike,False,active,4.1,4,Z184,Z104,24,,466,morning,2023-09-03,Bangalore
DRV1426,Bike,False,active,4.3,19,Z124,Z172,23,,915,afternoon,2022-06-10,Bangalore
DRV1427,Auto,False,active,4.0,1,Z009,Z192,20,,831,flexible,2023-12-02,Bangalore
DRV1428,Bike,False,active,4.5,36,Z061,Z042,27,,554,evening,2021-01-16,Bangalore
DRV1429,EV Bike,True,active,3.9,56,Z148,Z104,19,3.0,1156,afternoon,2021-01-01,Bangalore
DRV1430,Auto,False,active,4.3,14,Z093,Z087,14,,990,night,2022-11-07,Bangalore
DRV1431,Auto,False,active,4.0,7,Z196,Z133,11,,978,afternoon,2023-06-05,Bangalore
DRV1432,Bike,False,active,5.0,17,Z123,Z029,18,,835,morning,2022-08-09,Bangalore
DRV1433,Bike,False,active,4.0,18,Z026,Z130,20,,557,morning,2022-07-10,Bangalore
DRV1434,EV Bike,True,active,4.2,17,Z195,Z191,21,3.6,749,evening,2022-08-09,Bangalore
DRV1435,Bike,False,active,4.4,18,Z190,Z136,20,,564,evening,2022-07-10,Bangalore
DRV1436,Auto,False,inactive,4.1,14,Z198,Z198,18,,1270,flexible,2022-11-07,Bangalore
DRV1437,Bike,False,suspended,4.3,4,Z076,Z076,27,,370,evening,2023-09-03,Bangalore
DRV1438,Bike,False,inactive,4.0,2,Z067,Z067,24,,670,evening,2023-11-02,Bangalore
DRV1439,Bike,False,active,5.0,11,Z126,Z042,22,,562,evening,2023-02-05,Bangalore
DRV1440,Bike,False,active,4.4,8,Z019,Z058,23,,435,evening,2023-05-06,Bangalore
DRV1441,Auto,False,active,3.4,25,Z037,Z173,22,,1028,evening,2021-12-12,Bangalore
DRV1442,Auto,False,active,4.2,8,Z154,Z121,20,,874,night,2023-05-06,Bangalore
DRV1443,Auto,False,active,4.9,12,Z198,Z185,14,,1003,night,2023-01-06,Bangalore
DRV1444,Bike,False,active,5.0,5,Z041,Z182,30,,670,evening,2023-08-04,Bangalore
DRV1445,Bike,False,active,3.1,2,Z093,Z062,30,,534,morning,2023-11-02,Bangalore
DRV1446,Bike,False,active,3.9,13,Z188,Z071,23,,591,afternoon,2022-12-07,Bangalore
DRV1447,EV Bike,True,suspended,3.8,1,Z029,Z029,21,2.9,678,afternoon,2023-12-02,Bangalore
DRV1448,Bike,False,suspended,4.7,6,Z125,Z125,27,,604,afternoon,2023-07-05,Bangalore
DRV1449,Auto,False,active,4.0,11,Z026,Z148,11,,944,afternoon,2023-02-05,Bangalore
DRV1450,Auto,False,inactive,4.9,8,Z107,Z107,15,,1161,flexible,2023-05-06,Bangalore
DRV1451,Auto,False,active,3.9,9,Z161,Z191,20,,906,evening,2023-04-06,Bangalore
DRV1452,Bike,False,inactive,4.3,62,Z109,Z109,15,,870,afternoon,2021-01-01,Bangalore
DRV1453,Auto,False,active,4.8,7,Z071,Z115,15,,1031,afternoon,2023-06-05,Bangalore
DRV1454,EV Bike,True,active,3.9,12,Z141,Z166,18,4.1,967,morning,2023-01-06,Bangalore
DRV1455,Auto,False,active,3.9,7,Z154,Z190,15,,1049,morning,2023-06-05,Bangalore
DRV1456,Auto,False,active,4.5,17,Z128,Z164,22,,981,afternoon,2022-08-09,Bangalore
DRV1457,Auto,False,active,3.6,8,Z093,Z194,12,,975,morning,2023-05-06,Bangalore
DRV1458,Auto,False,inactive,4.3,14,Z144,Z144,22,,1107,morning,2022-11-07,Bangalore
DRV1459,Auto,False,active,4.2,17,Z193,Z154,14,,1032,evening,2022-08-09,Bangalore
DRV1460,Bike,False,inactive,4.3,49,Z196,Z196,24,,780,afternoon,2021-01-01,Bangalore
DRV1461,Bike,False,inactive,3.8,16,Z039,Z039,23,,704,night,2022-09-08,Bangalore
DRV1462,EV Auto,True,active,4.0,39,Z169,Z056,11,4.4,1216,flexible,2021-01-01,Bangalore
DRV1463,Auto,False,active,4.5,18,Z159,Z050,12,,1023,evening,2022-07-10,Bangalore
DRV1464,Auto,False,inactive,4.0,5,Z192,Z192,21,,832,night,2023-08-04,Bangalore
DRV1465,Bike,False,active,4.3,21,Z061,Z082,26,,740,afternoon,2022-04-11,Bangalore
DRV1466,EV Bike,True,active,3.8,26,Z149,Z033,20,3.6,710,morning,2021-11-12,Bangalore
DRV1467,EV Bike,True,active,3.6,18,Z191,Z166,16,4.2,722,evening,2022-07-10,Bangalore
DRV1468,Bike,False,active,4.2,12,Z041,Z006,29,,630,flexible,2023-01-06,Bangalore
DRV1469,Auto,False,active,4.0,5,Z099,Z017,19,,888,evening,2023-08-04,Bangalore
DRV1470,Auto,False,active,4.0,16,Z102,Z056,14,,1156,afternoon,2022-09-08,Bangalore
DRV1471,Bike,False,active,4.7,39,Z109,Z037,25,,768,evening,2021-01-01,Bangalore
DRV1472,Bike,False,active,4.2,45,Z158,Z017,28,,721,morning,2021-01-01,Bangalore
DRV1473,Auto,False,active,4.7,3,Z043,Z008,21,,868,morning,2023-10-03,Bangalore
DRV1474,EV Auto,True,active,4.3,9,Z100,Z105,10,4.2,945,morning,2023-04-06,Bangalore
DRV1475,Bike,False,active,4.2,8,Z067,Z128,17,,666,morning,2023-05-06,Bangalore
DRV1476,Bike,False,active,4.6,48,Z122,Z193,18,,932,flexible,2021-01-01,Bangalore
DRV1477,Bike,False,active,4.4,25,Z029,Z044,15,,654,afternoon,2021-12-12,Bangalore
DRV1478,Bike,False,active,4.1,6,Z101,Z018,20,,555,evening,2023-07-05,Bangalore
DRV1479,Auto,False,suspended,4.7,68,Z189,Z189,19,,1346,morning,2021-01-01,Bangalore
DRV1480,Bike,False,inactive,4.7,11,Z130,Z130,19,,595,morning,2023-02-05,Bangalore
DRV1481,Auto,False,suspended,4.1,54,Z080,Z080,11,,1197,morning,2021-01-01,Bangalore
DRV1482,Auto,False,inactive,3.9,26,Z164,Z164,19,,898,flexible,2021-11-12,Bangalore
DRV1483,Auto,False,active,4.8,11,Z033,Z172,15,,771,morning,2023-02-05,Bangalore
DRV1484,EV Auto,True,active,3.9,2,Z011,Z092,18,3.9,949,night,2023-11-02,Bangalore
DRV1485,Bike,False,active,4.1,4,Z085,Z135,27,,393,morning,2023-09-03,Bangalore
DRV1486,Bike,False,active,3.7,2,Z167,Z110,27,,408,evening,2023-11-02,Bangalore
DRV1487,Auto,False,active,4.6,3,Z103,Z079,22,,939,night,2023-10-03,Bangalore
DRV1488,Auto,False,active,4.9,10,Z027,Z079,20,,1070,evening,2023-03-07,Bangalore
DRV1489,Bike,False,active,3.9,13,Z154,Z014,28,,863,night,2022-12-07,Bangalore
DRV1490,Auto,False,active,4.1,9,Z054,Z026,12,,956,morning,2023-04-06,Bangalore
DRV1491,Bike,False,active,4.2,13,Z015,Z012,27,,705,flexible,2022-12-07,Bangalore
DRV1492,Bike,False,active,4.3,16,Z085,Z046,27,,738,morning,2022-09-08,Bangalore
DRV1493,Bike,False,active,4.4,11,Z111,Z175,24,,692,afternoon,2023-02-05,Bangalore
DRV1494,Bike,False,inactive,3.3,62,Z044,Z044,30,,848,evening,2021-01-01,Bangalore
DRV1495,Bike,False,active,4.0,36,Z186,Z177,22,,809,morning,2021-01-16,Bangalore
DRV1496,EV Auto,True,active,3.9,15,Z085,Z043,14,3.1,920,afternoon,2022-10-08,Bangalore
DRV1497,EV Bike,True,active,4.6,5,Z102,Z052,25,2.9,648,evening,2023-08-04,Bangalore
DRV1498,Bike,False,active,4.3,2,Z020,Z100,20,,761,morning,2023-11-02,Bangalore
DRV1499,Auto,False,active,4.2,7,Z163,Z197,20,,992,night,2023-06-05,Bangalore
DRV1500,Auto,False,active,4.7,7,Z039,Z088,12,,923,morning,2023-06-05,Bangalore
DRV1501,Auto,False,active,4.1,7,Z072,Z130,13,,905,morning,2023-06-05,Bangalore
DRV1502,Auto,False,active,4.1,5,Z018,Z063,18,,1105,evening,2023-08-04,Bangalore
DRV1503,Bike,False,active,4.0,51,Z152,Z137,15,,739,evening,2021-01-01,Bangalore
DRV1504,Bike,False,active,3.7,40,Z176,Z060,15,,792,morning,2021-01-01,Bangalore
DRV1505,Bike,False,active,4.9,75,Z196,Z161,16,,933,morning,2021-01-01,Bangalore
DRV1506,EV Bike,True,active,3.8,4,Z103,Z073,23,3.9,787,evening,2023-09-03,Bangalore
DRV1507,Bike,False,suspended,4.0,12,Z039,Z039,29,,703,morning,2023-01-06,Bangalore
DRV1508,Auto,False,active,3.7,1,Z066,Z042,21,,1137,night,2023-12-02,Bangalore
DRV1509,Bike,False,active,4.4,11,Z139,Z059,27,,686,afternoon,2023-02-05,Bangalore
DRV1510,EV Auto,True,active,3.5,9,Z195,Z116,13,3.2,1211,evening,2023-04-06,Bangalore
DRV1511,Bike,False,active,4.6,48,Z193,Z049,21,,652,afternoon,2021-01-01,Bangalore
DRV1512,Auto,False,inactive,4.2,11,Z096,Z096,13,,1022,evening,2023-02-05,Bangalore
DRV1513,Auto,False,active,4.3,6,Z199,Z160,10,,799,afternoon,2023-07-05,Bangalore
DRV1514,EV Bike,True,active,3.9,121,Z111,Z047,23,3.3,861,evening,2021-01-01,Bangalore
DRV1515,Bike,False,active,4.2,2,Z039,Z165,27,,534,morning,2023-11-02,Bangalore
DRV1516,Bike,False,active,4.1,13,Z196,Z125,25,,524,evening,2022-12-07,Bangalore
DRV1517,Auto,False,active,3.9,2,Z024,Z022,10,,774,afternoon,2023-11-02,Bangalore
DRV1518,Bike,False,inactive,4.1,16,Z197,Z197,19,,731,afternoon,2022-09-08,Bangalore
DRV1519,EV Auto,True,active,4.2,1,Z122,Z087,9,4.1,922,morning,2023-12-02,Bangalore
DRV1520,EV Bike,True,active,4.1,22,Z166,Z105,20,3.4,562,flexible,2022-03-12,Bangalore
DRV1521,Auto,False,inactive,4.3,14,Z170,Z170,17,,753,morning,2022-11-07,Bangalore
DRV1522,Bike,False,active,3.7,69,Z016,Z151,26,,904,morning,2021-01-01,Bangalore
DRV1523,EV Bike,True,suspended,4.2,17,Z146,Z146,13,2.6,876,morning,2022-08-09,Bangalore
DRV1524,Bike,False,active,4.3,22,Z187,Z051,25,,527,afternoon,2022-03-12,Bangalore
DRV1525,EV Auto,True,active,4.3,18,Z162,Z107,12,2.9,941,afternoon,2022-07-10,Bangalore
DRV1526,Auto,False,inactive,4.7,4,Z041,Z041,20,,846,afternoon,2023-09-03,Bangalore
DRV1527,EV Auto,True,active,3.6,11,Z199,Z169,13,3.6,763,morning,2023-02-05,Bangalore
DRV1528,EV Auto,True,active,4.2,29,Z005,Z078,14,3.3,1176,evening,2021-08-14,Bangalore
DRV1529,Bike,False,active,3.5,30,Z151,Z109,28,,857,flexible,2021-07-15,Bangalore
DRV1530,Auto,False,active,3.9,13,Z069,Z022,20,,878,flexible,2022-12-07,Bangalore
DRV1531,EV Bike,True,inactive,4.3,11,Z035,Z035,13,3.2,968,morning,2023-02-05,Bangalore
DRV1532,EV Bike,True,active,4.2,36,Z003,Z186,24,4.2,886,evening,2021-01-16,Bangalore
DRV1533,Bike,False,active,4.3,37,Z118,Z162,25,,654,evening,2021-01-01,Bangalore
DRV1534,Bike,False,active,4.9,9,Z021,Z048,17,,719,afternoon,2023-04-06,Bangalore
DRV1535,Auto,False,active,4.2,10,Z100,Z083,17,,843,evening,2023-03-07,Bangalore
DRV1536,Auto,False,active,4.0,62,Z195,Z174,17,,1275,morning,2021-01-01,Bangalore
DRV1537,Bike,False,active,4.5,62,Z155,Z148,21,,874,morning,2021-01-01,Bangalore
DRV1538,EV Bike,True,active,3.4,14,Z107,Z163,18,3.8,648,morning,2022-11-07,Bangalore
DRV1539,Bike,False,active,3.8,25,Z013,Z168,23,,836,morning,2021-12-12,Bangalore
DRV1540,Bike,False,active,3.6,7,Z159,Z194,28,,488,morning,2023-06-05,Bangalore
DRV1541,Auto,False,active,3.4,4,Z100,Z179,19,,907,evening,2023-09-03,Bangalore
DRV1542,Auto,False,active,3.7,16,Z199,Z126,18,,725,morning,2022-09-08,Bangalore
DRV1543,Bike,False,active,4.7,17,Z124,Z084,27,,801,evening,2022-08-09,Bangalore
DRV1544,Bike,False,active,4.3,2,Z018,Z036,25,,536,morning,2023-11-02,Bangalore
DRV1545,Bike,False,active,4.8,5,Z045,Z039,20,,697,afternoon,2023-08-04,Bangalore
DRV1546,Bike,False,active,4.1,5,Z107,Z041,24,,769,morning,2023-08-04,Bangalore
DRV1547,Auto,False,active,4.7,15,Z040,Z125,15,,791,flexible,2022-10-08,Bangalore
DRV1548,Auto,False,active,4.0,5,Z152,Z127,16,,843,flexible,2023-08-04,Bangalore
DRV1549,Auto,False,active,4.0,22,Z166,Z110,19,,846,afternoon,2022-03-12,Bangalore
DRV1550,Auto,False,active,4.0,9,Z095,Z145,11,,796,afternoon,2023-04-06,Bangalore
DRV1551,Bike,False,inactive,3.9,2,Z083,Z083,30,,697,afternoon,2023-11-02,Bangalore
DRV1552,EV Bike,True,active,3.7,13,Z083,Z162,21,3.0,607,night,2022-12-07,Bangalore
DRV1553,Auto,False,active,4.4,34,Z151,Z025,22,,1116,afternoon,2021-03-17,Bangalore
DRV1554,Auto,False,active,4.8,7,Z187,Z069,17,,809,night,2023-06-05,Bangalore
DRV1555,Bike,False,active,4.3,1,Z016,Z122,22,,564,afternoon,2023-12-02,Bangalore
DRV1556,EV Bike,True,active,3.5,22,Z069,Z082,21,2.9,650,night,2022-03-12,Bangalore
DRV1557,Bike,False,inactive,3.9,31,Z072,Z072,16,,879,night,2021-06-15,Bangalore
DRV1558,Bike,False,active,4.0,24,Z015,Z077,23,,505,morning,2022-01-11,Bangalore
DRV1559,Auto,False,active,4.5,17,Z124,Z199,17,,846,evening,2022-08-09,Bangalore
DRV1560,Auto,False,active,4.4,6,Z070,Z117,13,,1116,evening,2023-07-05,Bangalore
DRV1561,Bike,False,active,3.4,16,Z032,Z014,25,,641,morning,2022-09-08,Bangalore
DRV1562,EV Bike,True,active,4.3,18,Z112,Z166,14,3.7,854,night,2022-07-10,Bangalore
DRV1563,Auto,False,active,3.9,5,Z011,Z131,21,,928,evening,2023-08-04,Bangalore
DRV1564,EV Auto,True,active,3.4,4,Z040,Z183,13,4.4,860,afternoon,2023-09-03,Bangalore
DRV1565,Bike,False,active,3.4,6,Z155,Z016,28,,635,evening,2023-07-05,Bangalore
DRV1566,Auto,False,active,3.8,48,Z040,Z030,13,,1127,evening,2021-01-01,Bangalore
DRV1567,Auto,False,active,4.4,3,Z058,Z123,10,,1000,flexible,2023-10-03,Bangalore
DRV1568,EV Auto,True,active,4.5,27,Z103,Z194,12,3.5,1054,evening,2021-10-13,Bangalore
DRV1569,Auto,False,active,4.3,33,Z162,Z010,13,,966,morning,2021-04-16,Bangalore
DRV1570,Auto,False,active,4.9,12,Z041,Z102,12,,1077,flexible,2023-01-06,Bangalore
DRV1571,Auto,False,active,4.0,19,Z151,Z100,13,,998,afternoon,2022-06-10,Bangalore
DRV1572,Bike,False,inactive,4.2,7,Z185,Z185,24,,538,evening,2023-06-05,Bangalore
DRV1573,Auto,False,active,3.8,22,Z043,Z029,16,,1026,evening,2022-03-12,Bangalore
DRV1574,EV Bike,True,active,4.0,2,Z197,Z077,25,3.2,712,morning,2023-11-02,Bangalore
DRV1575,Auto,False,active,3.3,3,Z065,Z056,14,,1160,night,2023-10-03,Bangalore
DRV1576,EV Bike,True,active,4.6,32,Z100,Z185,18,4.0,853,flexible,2021-05-16,Bangalore
DRV1577,Auto,False,active,3.9,3,Z171,Z064,19,,938,flexible,2023-10-03,Bangalore
DRV1578,Auto,False,inactive,4.0,9,Z001,Z001,17,,870,flexible,2023-04-06,Bangalore
DRV1579,Bike,False,active,4.3,33,Z111,Z190,26,,835,evening,2021-04-16,Bangalore
DRV1580,Bike,False,active,4.0,24,Z037,Z068,29,,760,flexible,2022-01-11,Bangalore
DRV1581,Auto,False,active,4.5,8,Z125,Z045,11,,777,evening,2023-05-06,Bangalore
DRV1582,EV Bike,True,active,4.3,1,Z016,Z180,23,2.9,635,afternoon,2023-12-02,Bangalore
DRV1583,Bike,False,active,4.6,33,Z124,Z106,20,,878,evening,2021-04-16,Bangalore
DRV1584,EV Auto,True,inactive,4.7,3,Z185,Z185,12,2.5,1023,afternoon,2023-10-03,Bangalore
DRV1585,EV Bike,True,active,4.1,1,Z013,Z167,25,3.6,756,evening,2023-12-02,Bangalore
DRV1586,EV Bike,True,active,4.6,22,Z074,Z094,17,4.1,705,evening,2022-03-12,Bangalore
DRV1587,Bike,False,inactive,3.9,11,Z139,Z139,19,,647,afternoon,2023-02-05,Bangalore
DRV1588,Bike,False,active,4.5,19,Z098,Z197,24,,688,night,2022-06-10,Bangalore
DRV1589,Auto,False,active,4.3,2,Z112,Z023,12,,676,evening,2023-11-02,Bangalore
DRV1590,Auto,False,active,4.2,12,Z021,Z088,19,,987,evening,2023-01-06,Bangalore
DRV1591,Auto,False,inactive,4.7,20,Z053,Z053,11,,869,flexible,2022-05-11,Bangalore
DRV1592,EV Auto,True,active,3.8,7,Z160,Z002,10,4.0,995,evening,2023-06-05,Bangalore
DRV1593,EV Bike,True,active,4.3,1,Z101,Z141,22,2.9,553,afternoon,2023-12-02,Bangalore
DRV1594,Bike,False,active,4.6,40,Z168,Z165,29,,831,evening,2021-01-01,Bangalore
DRV1595,EV Bike,True,suspended,3.5,2,Z127,Z127,23,3.0,392,afternoon,2023-11-02,Bangalore
DRV1596,EV Bike,True,active,4.6,6,Z044,Z007,16,2.9,743,night,2023-07-05,Bangalore
DRV1597,Auto,False,active,4.7,38,Z034,Z109,20,,1057,evening,2021-01-01,Bangalore
DRV1598,Bike,False,active,4.3,4,Z111,Z159,30,,430,morning,2023-09-03,Bangalore
DRV1599,Auto,False,active,4.4,1,Z018,Z066,22,,986,night,2023-12-02,Bangalore
DRV1600,Bike,False,active,4.1,8,Z176,Z126,15,,781,night,2023-05-06,Bangalore
DRV1601,Bike,False,active,3.8,26,Z066,Z186,18,,741,morning,2021-11-12,Bangalore
DRV1602,EV Auto,True,active,3.7,4,Z192,Z116,9,2.5,910,morning,2023-09-03,Bangalore
DRV1603,EV Bike,True,active,4.7,1,Z114,Z018,16,3.3,690,flexible,2023-12-02,Bangalore
DRV1604,Auto,False,active,4.2,31,Z191,Z133,12,,983,flexible,2021-06-15,Bangalore
DRV1605,Bike,False,active,3.7,17,Z189,Z040,17,,525,morning,2022-08-09,Bangalore
DRV1606,Bike,False,active,4.5,16,Z042,Z198,27,,847,morning,2022-09-08,Bangalore
DRV1607,EV Bike,True,active,4.5,5,Z193,Z114,14,2.8,814,flexible,2023-08-04,Bangalore
DRV1608,Auto,False,active,3.9,3,Z191,Z111,21,,873,evening,2023-10-03,Bangalore
DRV1609,Bike,False,active,4.5,60,Z157,Z180,28,,950,afternoon,2021-01-01,Bangalore
DRV1610,EV Auto,True,active,3.7,3,Z066,Z036,9,3.6,920,evening,2023-10-03,Bangalore
DRV1611,Bike,False,suspended,4.3,18,Z068,Z068,30,,844,morning,2022-07-10,Bangalore
DRV1612,Bike,False,active,4.5,33,Z037,Z077,19,,882,morning,2021-04-16,Bangalore
DRV1613,Bike,False,active,4.0,19,Z187,Z069,15,,785,afternoon,2022-06-10,Bangalore
DRV1614,Bike,False,active,4.3,1,Z186,Z122,30,,595,morning,2023-12-02,Bangalore
DRV1615,Auto,False,active,3.7,23,Z019,Z038,18,,1049,evening,2022-02-10,Bangalore
DRV1616,EV Auto,True,active,4.0,13,Z167,Z193,11,4.2,836,afternoon,2022-12-07,Bangalore
DRV1617,EV Bike,True,active,4.4,13,Z107,Z008,23,3.3,645,evening,2022-12-07,Bangalore
DRV1618,EV Bike,True,active,3.7,4,Z165,Z131,25,2.8,751,evening,2023-09-03,Bangalore
DRV1619,Bike,False,active,4.5,26,Z018,Z107,17,,931,night,2021-11-12,Bangalore
DRV1620,Bike,False,active,4.0,10,Z185,Z088,24,,426,flexible,2023-03-07,Bangalore
DRV1621,EV Bike,True,active,3.8,15,Z198,Z177,17,3.9,562,flexible,2022-10-08,Bangalore
DRV1622,Auto,False,active,4.3,6,Z167,Z069,14,,907,morning,2023-07-05,Bangalore
DRV1623,EV Auto,True,active,4.5,4,Z044,Z090,13,3.5,901,afternoon,2023-09-03,Bangalore
DRV1624,Bike,False,active,4.2,53,Z200,Z157,19,,923,morning,2021-01-01,Bangalore
DRV1625,Auto,False,active,3.7,4,Z053,Z119,11,,1046,evening,2023-09-03,Bangalore
